angle,sine,prediction,anomaly score
2.3876104167282426,0.6845471059286888,0.7289686274214116,0.84999999999999998
2.4504422698000385,0.6374239897486899,0.6845471059286886,0.90000000000000002
2.5132741228718345,0.5877852522924732,0.6374239897486896,1.0
2.57610597594363,0.535826794978997,0.5877852522924731,0.94999999999999996
2.6389378290154264,0.4817536741017152,0.5358267949789968,0.97499999999999998
2.701769682087222,0.4257792915650729,0.4817536741017153,0.94999999999999996
2.764601535159018,0.36812455268467814,0.4257792915650727,1.0
2.827433388230814,0.3090169943749475,0.368124552684678,0.97499999999999998
2.8902652413026093,0.24868988716485524,0.30901699437494745,1.0
2.9530970943744057,0.18738131458572455,0.2486898871648549,0.94999999999999996
3.015928947446201,0.12533323356430454,0.1873813145857246,0.94999999999999996
3.078760800517997,0.06279051952931358,0.12533323356430434,0.97499999999999998
3.141592653589793,1.2246467991473532e-16,0.06279051952931343,1.0
3.204424506661589,-0.06279051952931333,-0.06279051952931333,1.0
3.267256359733385,-0.1253332335643043,-0.1253332335643043,1.0
3.330088212805181,-0.18738131458572477,-0.18738131458572477,1.0
3.3929200658769765,-0.24868988716485457,-0.24868988716485457,1.0
3.4557519189487724,-0.3090169943749473,-0.3090169943749473,1.0
3.5185837720205684,-0.3681245526846779,-0.3681245526846779,1.0
3.581415625092364,-0.42577929156507227,-0.42577929156507227,1.0
3.6442474781641603,-0.4817536741017154,-0.4817536741017154,1.0
3.707079331235956,-0.5358267949789964,-0.5358267949789964,1.0
3.7699111843077513,-0.5877852522924727,-0.5877852522924727,1.0
3.8327430373795477,-0.6374239897486896,-0.6374239897486896,1.0
3.895574890451343,-0.6845471059286884,-0.6845471059286884,1.0
3.9584067435231396,-0.7289686274214116,-0.7289686274214116,1.0
4.0212385965949355,-0.7705132427757894,-0.7705132427757894,1.0
4.084070449666731,-0.8090169943749473,-0.8090169943749473,1.0
4.1469023027385274,-0.8443279255020153,-0.8443279255020153,1.0
4.209734155810323,-0.8763066800438636,-0.8763066800438636,1.0
4.272566008882119,-0.9048270524660198,-0.9048270524660198,1.0
4.335397861953915,-0.9297764858882515,-0.9297764858882515,1.0
4.39822971502571,-0.9510565162951535,-0.9510565162951535,1.0
4.461061568097507,-0.9685831611286312,-0.9685831611286312,1.0
4.523893421169302,-0.9822872507286887,-0.9822872507286887,1.0
4.586725274241098,-0.9921147013144778,-0.9921147013144778,1.0
4.649557127312894,-0.9980267284282716,-0.9980267284282716,1.0
4.71238898038469,-1.0,-1.0,1.0
4.775220833456485,-0.9980267284282716,-0.9921147013144778,1.0
4.838052686528282,-0.9921147013144779,-0.9984411154583346,1.0
4.900884539600077,-0.9822872507286887,-0.9921147013144778,1.0
4.9637163926718735,-0.9685831611286311,-0.9822872507286887,1.0
5.026548245743669,-0.9510565162951536,-0.9822872507286887,1.0
5.0893800988154645,-0.9297764858882516,-0.9510565162951534,1.0
5.15221195188726,-0.9048270524660199,-0.9297764858882516,1.0
5.215043804959057,-0.8763066800438634,-0.9048270524660198,1.0
5.277875658030853,-0.8443279255020151,-0.8763066800438635,1.0
5.340707511102648,-0.8090169943749476,-0.8443279255020153,1.0
5.403539364174444,-0.7705132427757896,-0.8090169943749475,1.0
5.466371217246239,-0.7289686274214122,-0.7705132427757894,1.0
5.529203070318036,-0.684547105928689,-0.7289686274214117,1.0
5.592034923389832,-0.6374239897486896,-0.6845471059286885,1.0
5.654866776461628,-0.5877852522924732,-0.6374239897486895,1.0
5.717698629533423,-0.5358267949789971,-0.5877852522924728,1.0
5.780530482605219,-0.4817536741017161,-0.5358267949789965,1.0
5.843362335677015,-0.425779291565073,-0.48175367410171555,1.0
5.906194188748811,-0.3681245526846778,-0.42577929156507244,1.0
5.969026041820607,-0.3090169943749476,-0.3681245526846779,1.0
6.031857894892402,-0.24868988716485535,-0.3090169943749474,1.0
6.094689747964199,-0.18738131458572468,-0.2486898871648548,1.0
6.157521601035994,-0.12533323356430467,-0.18738131458572474,1.0
6.220353454107791,-0.06279051952931326,-0.12533323356430442,1.0
6.283185307179586,-2.4492935982947064e-16,-0.0627905195293133,1.0
6.346017160251382,0.06279051952931276,3.6739403974420595e-17,0.125
6.408849013323178,0.12533323356430418,0.06279051952931322,0.10000000000000001
6.471680866394974,0.1873813145857242,0.12533323356430429,0.14999999999999999
6.53451271946677,0.2486898871648549,0.1873813145857245,0.10000000000000001
6.5973445725385655,0.3090169943749472,0.2486898871648549,0.10000000000000001
6.660176425610362,0.36812455268467825,0.30901699437494734,0.14999999999999999
6.7230082786821574,0.4257792915650726,0.36812455268467803,0.14999999999999999
6.785840131753953,0.48175367410171493,0.42577929156507266,0.17499999999999999
6.8486719848257485,0.535826794978996,0.4817536741017152,0.20000000000000001
6.911503837897545,0.5877852522924729,0.5358267949789965,0.20000000000000001
6.974335690969341,0.63742398974869,0.587785252292473,0.20000000000000001
7.037167544041137,0.6845471059286886,0.6374239897486897,0.14999999999999999
7.099999397112932,0.7289686274214111,0.6845471059286885,0.125
7.162831250184728,0.7705132427757887,0.7289686274214113,0.074999999999999997
7.225663103256525,0.8090169943749478,0.770513242775789,0.20000000000000001
7.288494956328321,0.8443279255020152,0.8090169943749475,0.375
7.351326809400116,0.8763066800438635,0.8443279255020151,0.27500000000000002
7.414158662471912,0.9048270524660194,0.8763066800438635,0.10000000000000001
7.476990515543707,0.9297764858882511,0.9048270524660196,0.025000000000000001
7.539822368615503,0.9510565162951532,0.9297764858882512,0.0
7.6026542216873,0.9685831611286312,0.9510565162951534,0.0
7.665486074759095,0.9822872507286886,0.9685831611286311,0.0
7.728317927830891,0.9921147013144778,0.9822872507286886,0.0
7.791149780902686,0.9980267284282716,0.9921147013144778,0.0
7.853981633974482,1.0,0.9983167993493156,0.0
7.916813487046279,0.9980267284282716,0.9988217595445208,0.0
7.979645340118075,0.9921147013144779,0.9985832502096459,0.0
8.042477193189871,0.9822872507286886,0.9985832502096459,0.0
8.105309046261667,0.9685831611286311,0.9985832502096459,0.025000000000000001
8.168140899333462,0.9510565162951536,0.9685831611286311,0.0
8.230972752405258,0.9297764858882517,0.9510565162951534,0.025000000000000001
8.293804605477055,0.9048270524660192,0.9297764858882513,0.025000000000000001
8.35663645854885,0.8763066800438635,0.9048270524660195,0.074999999999999997
8.419468311620646,0.8443279255020151,0.8763066800438635,0.050000000000000003
8.482300164692441,0.8090169943749477,0.8443279255020151,0.10000000000000001
8.545132017764239,0.7705132427757886,0.8090169943749475,0.025000000000000001
8.607963870836034,0.728968627421411,0.7705132427757888,0.0
8.67079572390783,0.6845471059286884,0.7289686274214112,0.0
8.733627576979625,0.6374239897486896,0.6845471059286885,0.10000000000000001
8.79645943005142,0.5877852522924734,0.6374239897486897,0.025000000000000001
8.859291283123216,0.5358267949789972,0.5877852522924731,0.074999999999999997
8.922123136195014,0.4817536741017146,0.5358267949789967,0.0
8.984954989266809,0.4257792915650723,0.481753674101715,0.125
9.047786842338605,0.368124552684678,0.42577929156507255,0.025000000000000001
9.1106186954104,0.3090169943749478,0.36812455268467803,0.050000000000000003
9.173450548482196,0.2486898871648555,0.30901699437494745,0.025000000000000001
9.236282401553993,0.18738131458572393,0.24868988716485507,0.074999999999999997
9.299114254625788,0.1253332335643039,0.18738131458572432,0.074999999999999997
9.361946107697584,0.06279051952931337,0.12533323356430415,0.074999999999999997
9.42477796076938,3.6739403974420594e-16,0.06279051952931326,0.074999999999999997
9.487609813841175,-0.06279051952931265,-2.4492935982947064e-16,0.14999999999999999
9.55044166691297,-0.12533323356430318,-0.06279051952931311,0.125
9.613273519984768,-0.18738131458572496,-0.12533323356430404,0.074999999999999997
9.676105373056563,-0.24868988716485474,-0.1873813145857248,0.22500000000000001
9.738937226128359,-0.30901699437494706,-0.24868988716485477,0.40000000000000002
9.801769079200154,-0.36812455268467725,-0.3090169943749473,0.27500000000000002
9.86460093227195,-0.42577929156507166,-0.3681245526846777,0.42499999999999999
9.927432785343747,-0.4817536741017156,-0.4257792915650722,0.59999999999999998
9.990264638415542,-0.5358267949789967,-0.48175367410171555,0.375
10.053096491487338,-0.5877852522924728,-0.5358267949789965,0.57499999999999996
10.115928344559133,-0.6374239897486892,-0.5877852522924727,0.80000000000000004
10.178760197630929,-0.684547105928688,-0.6374239897486894,1.0
10.241592050702724,-0.7289686274214104,-0.7705132427757894,0.94999999999999996
10.30442390377452,-0.770513242775788,-0.8090169943749475,1.0
10.367255756846316,-0.8090169943749461,-0.8443279255020153,1.0
10.430087609918115,-0.8443279255020156,-0.8763066800438635,1.0
10.49291946298991,-0.8763066800438639,-0.9048270524660198,1.0
10.555751316061706,-0.9048270524660197,-0.9048270524660198,1.0
10.618583169133501,-0.9297764858882513,-0.9048270524660197,1.0
10.681415022205297,-0.9510565162951534,-0.9685831611286311,1.0
10.744246875277092,-0.968583161128631,-0.9685831611286311,1.0
10.807078728348888,-0.9822872507286885,-0.9685831611286311,1.0
10.869910581420683,-0.9921147013144777,-0.9822872507286886,1.0
10.932742434492479,-0.9980267284282714,-0.9921147013144778,1.0
10.995574287564274,-1.0,-0.9983167993493156,0.82499999999999996
11.058406140636071,-0.9980267284282716,-0.9988217595445208,0.0
11.121237993707869,-0.9921147013144778,-0.9985832502096459,0.074999999999999997
11.184069846779664,-0.9822872507286886,-0.9985832502096459,0.25
11.24690169985146,-0.9685831611286312,-0.9822872507286886,0.375
11.309733552923255,-0.9510565162951538,-0.9685831611286311,0.57499999999999996
11.37256540599505,-0.9297764858882517,-0.9510565162951535,0.625
11.435397259066846,-0.90482705246602,-0.9297764858882513,0.90000000000000002
11.498229112138642,-0.8763066800438644,-0.9048270524660197,0.94999999999999996
11.561060965210437,-0.8443279255020161,-0.8763066800438637,0.84999999999999998
11.623892818282235,-0.8090169943749477,-0.8443279255020155,0.94999999999999996
11.68672467135403,-0.7705132427757897,-0.8090169943749472,1.0
11.749556524425827,-0.7289686274214111,-0.770513242775789,0.94999999999999996
11.812388377497623,-0.6845471059286885,-0.7289686274214112,1.0
11.875220230569418,-0.6374239897486897,-0.6845471059286883,0.97499999999999998
11.938052083641214,-0.5877852522924735,-0.6374239897486894,1.0
12.00088393671301,-0.5358267949789973,-0.5877852522924729,1.0
12.063715789784805,-0.48175367410171627,-0.5358267949789968,0.5
12.1265476428566,-0.42577929156507405,-0.4817536741017157,0.125
12.189379495928398,-0.3681245526846781,-0.42577929156507277,0.074999999999999997
12.252211349000193,-0.3090169943749479,-0.3681245526846778,0.050000000000000003
12.315043202071989,-0.2486898871648556,-0.30901699437494745,0.074999999999999997
12.377875055143784,-0.18738131458572582,-0.24868988716485502,0.050000000000000003
12.440706908215581,-0.12533323356430404,-0.18738131458572507,0.025000000000000001
12.503538761287377,-0.0627905195293135,-0.12533323356430404,0.0
12.566370614359172,-4.898587196589413e-16,-0.06279051952931322,0.025000000000000001
12.629202467430968,0.06279051952931254,1.359357947053562e-16,0.0
12.692034320502763,0.12533323356430304,0.06279051952931304,0.0
12.75486617357456,0.18738131458572482,0.12533323356430381,0.0
12.817698026646356,0.24868988716485463,0.1873813145857245,0.0
12.880529879718152,0.30901699437494695,0.24868988716485493,0.0
12.943361732789947,0.36812455268467714,0.3090169943749473,0.0
13.006193585861743,0.42577929156507155,0.36812455268467775,0.0
13.06902543893354,0.4817536741017155,0.4257792915650722,0.050000000000000003
13.131857292005336,0.5358267949789965,0.4817536741017151,0.0
13.194689145077131,0.5877852522924728,0.5358267949789965,0.0
13.257520998148927,0.6374239897486891,0.587785252292473,0.0
13.320352851220724,0.6845471059286891,0.6374239897486895,0.025000000000000001
13.38318470429252,0.7289686274214117,0.6845471059286886,0.050000000000000003
13.446016557364315,0.7705132427757891,0.7289686274214113,0.0
13.50884841043611,0.8090169943749471,0.7705132427757889,0.0
13.571680263507906,0.8443279255020146,0.8090169943749472,0.074999999999999997
13.634512116579701,0.876306680043863,0.8443279255020149,0.050000000000000003
13.697343969651497,0.9048270524660188,0.8763066800438633,0.0
13.760175822723294,0.9297764858882513,0.9048270524660192,0.0
13.82300767579509,0.9510565162951534,0.9297764858882513,0.0
13.885839528866887,0.9685831611286313,0.9510565162951534,0.0
13.948671381938683,0.9822872507286888,0.9510565162951534,0.0
14.011503235010478,0.9921147013144779,0.9822872507286886,0.0
14.074335088082274,0.9980267284282716,0.9921147013144778,0.0
14.137166941154069,1.0,0.9984162936752337,0.0
14.199998794225865,0.9980267284282717,0.9988914055726634,0.0
14.26283064729766,0.992114701314478,0.9986320024293458,0.0
14.325662500369456,0.9822872507286889,0.9986320024293458,0.0
14.388494353441251,0.9685831611286316,0.9822872507286886,0.0
14.45132620651305,0.9510565162951532,0.9685831611286313,0.0
14.514158059584846,0.9297764858882511,0.9510565162951534,0.025000000000000001
14.576989912656641,0.9048270524660194,0.9297764858882512,0.625
14.639821765728437,0.8763066800438635,0.9048270524660194,0.025000000000000001
14.702653618800232,0.8443279255020152,0.8763066800438633,0.050000000000000003
14.765485471872028,0.8090169943749478,0.8443279255020149,0.050000000000000003
14.828317324943823,0.7705132427757898,0.8090169943749473,0.025000000000000001
14.891149178015619,0.7289686274214124,0.770513242775789,0.025000000000000001
14.953981031087414,0.68454710592869,0.7289686274214117,0.0
15.01681288415921,0.6374239897486913,0.684547105928689,0.0
15.079644737231005,0.5877852522924751,0.63742398974869,0.025000000000000001
15.142476590302804,0.535826794978996,0.5877852522924736,0.0
15.2053084433746,0.48175367410171493,0.5358267949789963,0.0
15.268140296446395,0.42577929156507255,0.48175367410171505,0.0
15.33097214951819,0.3681245526846782,0.4257792915650723,0.0
15.393804002589986,0.309016994374948,0.36812455268467786,0.025000000000000001
15.456635855661782,0.2486898871648557,0.3090169943749475,0.025000000000000001
15.519467708733577,0.18738131458572593,0.24868988716485513,0.0
15.582299561805373,0.1253332335643059,0.18738131458572493,0.0
15.645131414877168,0.0627905195293154,0.12533323356430442,0.0
15.707963267948964,2.388680238973927e-15,0.06279051952931375,0.0
15.770795121020763,-0.06279051952931418,-3.184081677783118e-16,0.0
15.833626974092558,-0.1253332335643047,-0.0627905195293135,0.0
15.896458827164354,-0.1873813145857247,-0.12533323356430423,0.0
15.95929068023615,-0.24868988716485455,-0.18738131458572493,0.0
16.022122533307947,-0.3090169943749485,-0.24868988716485485,0.0
16.084954386379742,-0.3681245526846787,-0.3090169943749478,0.025000000000000001
16.147786239451538,-0.42577929156507305,-0.36812455268467803,0.0
16.210618092523333,-0.4817536741017153,-0.4257792915650728,0.025000000000000001
16.27344994559513,-0.5358267949789963,-0.4817536741017156,0.0
16.336281798666924,-0.5877852522924726,-0.5358267949789965,0.025000000000000001
16.39911365173872,-0.6374239897486889,-0.5877852522924728,0.074999999999999997
16.461945504810515,-0.6845471059286876,-0.6374239897486892,0.050000000000000003
16.524777357882314,-0.7289686274214128,-0.6845471059286881,0.074999999999999997
16.58760921095411,-0.7705132427757901,-0.7289686274214117,0.125
16.650441064025905,-0.8090169943749481,-0.7705132427757893,0.074999999999999997
16.7132729170977,-0.8443279255020155,-0.8090169943749475,0.10000000000000001
16.776104770169496,-0.8763066800438638,-0.8443279255020155,0.025000000000000001
16.838936623241292,-0.9048270524660196,-0.8763066800438637,0.17499999999999999
16.901768476313087,-0.9297764858882513,-0.9048270524660196,0.22500000000000001
16.964600329384883,-0.9510565162951534,-0.9297764858882513,0.20000000000000001
17.02743218245668,-0.9685831611286309,-0.9510565162951534,0.10000000000000001
17.090264035528477,-0.982287250728689,-0.9685831611286311,0.14999999999999999
17.153095888600273,-0.9921147013144781,-0.9822872507286886,0.0
17.21592774167207,-0.9980267284282717,-0.9921147013144778,0.0
17.278759594743864,-1.0,-0.9984162936752337,0.0
17.34159144781566,-0.9980267284282716,-0.9988914055726634,0.0
17.404423300887455,-0.9921147013144778,-0.9986320024293458,0.0
17.46725515395925,-0.9822872507286887,-0.9986320024293458,0.0
17.530087007031046,-0.9685831611286312,-0.9822872507286886,0.0
17.59291886010284,-0.9510565162951538,-0.9685831611286311,0.025000000000000001
17.655750713174637,-0.9297764858882518,-0.9510565162951535,0.050000000000000003
17.718582566246432,-0.9048270524660201,-0.9297764858882515,0.025000000000000001
17.78141441931823,-0.8763066800438627,-0.9048270524660198,0.025000000000000001
17.844246272390027,-0.8443279255020143,-0.8763066800438634,0.0
17.907078125461823,-0.8090169943749468,-0.8443279255020151,0.0
17.969909978533618,-0.7705132427757888,-0.8090169943749471,0.0
18.032741831605414,-0.7289686274214113,-0.770513242775789,0.0
18.09557368467721,-0.6845471059286887,-0.7289686274214116,0.025000000000000001
18.158405537749005,-0.63742398974869,-0.6845471059286882,0.025000000000000001
18.2212373908208,-0.5877852522924737,-0.6374239897486894,0.0
18.284069243892596,-0.5358267949789975,-0.587785252292473,0.0
18.34690109696439,-0.48175367410171654,-0.5358267949789968,0.025000000000000001
18.409732950036187,-0.42577929156507427,-0.4817536741017159,0.0
18.472564803107986,-0.36812455268467664,-0.4257792915650732,0.0
18.53539665617978,-0.3090169943749464,-0.3681245526846776,0.0
18.598228509251577,-0.2486898871648541,-0.30901699437494734,0.0
18.661060362323372,-0.1873813145857243,-0.2486898871648546,0.0
18.723892215395168,-0.12533323356430426,-0.18738131458572474,0.0
18.786724068466963,-0.06279051952931375,-0.12533323356430423,0.0
18.84955592153876,-7.347880794884119e-16,-0.06279051952931357,0.0
18.912387774610554,0.06279051952931229,8.117591279859273e-16,0.0
18.97521962768235,0.12533323356430282,0.0627905195293133,0.025000000000000001
19.038051480754145,0.18738131458572288,0.12533323356430393,0.0
19.10088333382594,0.2486898871648527,0.18738131458572432,0.025000000000000001
19.16371518689774,0.3090169943749484,0.24868988716485438,0.0
19.226547039969535,0.3681245526846786,0.30901699437494773,0.0
19.28937889304133,0.42577929156507294,0.3681245526846781,0.0
19.352210746113126,0.4817536741017152,0.42577929156507244,0.0
19.415042599184922,0.5358267949789962,0.4817536741017151,0.025000000000000001
19.477874452256717,0.5877852522924725,0.5358267949789963,0.0
19.540706305328513,0.6374239897486889,0.5877852522924732,0.0
19.60353815840031,0.6845471059286876,0.6374239897486895,0.025000000000000001
19.666370011472104,0.7289686274214102,0.6845471059286885,0.025000000000000001
19.7292018645439,0.7705132427757878,0.7289686274214112,0.0
19.7920337176157,0.809016994374948,0.7705132427757886,0.0
19.854865570687494,0.8443279255020154,0.8090169943749475,0.025000000000000001
19.91769742375929,0.8763066800438637,0.844327925502015,0.050000000000000003
19.980529276831085,0.9048270524660195,0.8763066800438633,0.0
20.04336112990288,0.9297764858882512,0.9048270524660194,0.0
20.106192982974676,0.9510565162951533,0.9297764858882511,0.0
20.16902483604647,0.9685831611286309,0.9510565162951534,0.25
20.231856689118267,0.9822872507286884,0.9685831611286311,0.0
20.294688542190062,0.9921147013144775,0.9822872507286885,0.10000000000000001
20.357520395261858,0.9980267284282714,0.9822872507286885,0.0
20.420352248333653,1.0,0.9822872507286885,0.0
20.48318410140545,0.9980267284282718,0.9822872507286885,0.0
20.546015954477248,0.9921147013144778,0.998648724440703,0.0
20.60884780754904,0.9822872507286894,0.998648724440703,0.0
20.67167966062084,0.9685831611286312,0.9921147013144775,0.0
20.73451151369263,0.951056516295155,0.9921147013144775,0.074999999999999997
20.79734336676443,0.9297764858882518,0.9510565162951539,0.050000000000000003
20.86017521983623,0.9048270524660187,0.9297764858882512,0.050000000000000003
20.92300707290802,0.8763066800438645,0.9048270524660191,0.0
20.98583892597982,0.8443279255020144,0.8763066800438635,0.0
21.048670779051612,0.809016994374949,0.8443279255020149,0.0
21.11150263212341,0.7705132427757888,0.8090169943749478,0.0
21.174334485195203,0.7289686274214138,0.7705132427757886,0.0
21.237166338267002,0.6845471059286887,0.728968627421412,0.0
21.299998191338794,0.6374239897486929,0.6845471059286885,0.025000000000000001
21.362830044410593,0.5877852522924738,0.6374239897486905,0.025000000000000001
21.425661897482385,0.5358267949790007,0.5877852522924734,0.0
21.488493750554184,0.48175367410171666,0.5358267949789977,0.0
21.551325603625983,0.42577929156507116,0.48175367410171555,0.0
21.614157456697775,0.36812455268468003,0.42577929156507205,0.0
21.676989309769574,0.3090169943749465,0.3681245526846787,0.0
21.739821162841366,0.24868988716485765,0.30901699437494734,0.0
21.802653015913165,0.18738131458572443,0.24868988716485535,0.0
21.865484868984957,0.12533323356430792,0.18738131458572435,0.0
21.928316722056756,0.06279051952931387,0.12533323356430512,0.0
21.99114857512855,4.4099664382036485e-15,0.06279051952931347,0.025000000000000001
22.053980428200347,-0.06279051952931217,-4.433221412913418e-16,0.0
22.116812281272143,-0.12533323356430268,-0.06279051952931314,0.0
22.17964413434394,-0.18738131458572274,-0.12533323356430376,0.025000000000000001
22.242475987415737,-0.24868988716485604,-0.18738131458572413,0.0
22.30530784048753,-0.30901699437494495,-0.24868988716485502,0.0
22.36813969355933,-0.3681245526846785,-0.3090169943749466,0.025000000000000001
22.43097154663112,-0.4257792915650696,-0.3681245526846778,0.0
22.49380339970292,-0.4817536741017151,-0.4257792915650721,0.0
22.55663525277471,-0.5358267949789931,-0.48175367410171566,0.0
22.61946710584651,-0.5877852522924724,-0.5358267949789957,0.025000000000000001
22.682298958918306,-0.6374239897486887,-0.5877852522924728,0.0
22.7451308119901,-0.6845471059286875,-0.6374239897486892,0.0
22.8079626650619,-0.7289686274214127,-0.684547105928688,0.025000000000000001
22.870794518133692,-0.7705132427757878,-0.7289686274214118,0.0
22.93362637120549,-0.809016994374948,-0.7705132427757886,0.0
22.996458224277283,-0.8443279255020135,-0.8090169943749472,0.025000000000000001
23.059290077349083,-0.8763066800438637,-0.8443279255020145,0.0
23.122121930420874,-0.9048270524660179,-0.8763066800438635,0.0
23.184953783492674,-0.9297764858882512,-0.9048270524660191,0.0
23.24778563656447,-0.9510565162951533,-0.9297764858882513,0.0
23.310617489636265,-0.9685831611286307,-0.9510565162951534,0.0
23.37344934270806,-0.9822872507286884,-0.968583161128631,0.0
23.436281195779856,-0.9921147013144775,-0.9822872507286885,0.025000000000000001
23.499113048851655,-0.9980267284282717,-0.9921147013144777,0.025000000000000001
23.561944901923447,-1.0,-0.9984504202290234,0.025000000000000001
23.624776754995246,-0.9980267284282716,-0.9989152941603163,0.0
23.687608608067038,-0.9921147013144782,-0.998648724440703,0.0
23.750440461138837,-0.9822872507286887,-0.998648724440703,0.025000000000000001
23.813272314210632,-0.9685831611286313,-0.9822872507286885,0.0
23.876104167282428,-0.9510565162951539,-0.9685831611286311,0.025000000000000001
23.938936020354223,-0.9297764858882519,-0.9510565162951535,0.050000000000000003
24.00176787342602,-0.9048270524660202,-0.9297764858882515,0.025000000000000001
24.064599726497814,-0.8763066800438646,-0.9048270524660194,0.025000000000000001
24.12743157956961,-0.8443279255020163,-0.8763066800438638,0.0
24.19026343264141,-0.8090169943749469,-0.8443279255020151,0.0
24.2530952857132,-0.7705132427757911,-0.809016994374947,0.025000000000000001
24.315927138785,-0.7289686274214113,-0.7705132427757893,0.0
24.378758991856795,-0.6845471059286888,-0.7289686274214117,0.0
24.44159084492859,-0.6374239897486902,-0.6845471059286882,0.0
24.504422698000386,-0.5877852522924739,-0.6374239897486895,0.0
24.567254551072182,-0.5358267949789978,-0.5877852522924731,0.0
24.630086404143977,-0.48175367410171677,-0.5358267949789962,0.0
24.692918257215773,-0.4257792915650745,-0.481753674101716,0.0
24.75575011028757,-0.3681245526846802,-0.4257792915650728,0.0
24.818581963359364,-0.30901699437495006,-0.3681245526846785,0.025000000000000001
24.881413816431163,-0.24868988716485438,-0.3090169943749476,0.0
24.94424566950296,-0.18738131458572455,-0.2486898871648548,0.0
25.007077522574754,-0.1253332335643045,-0.18738131458572427,0.0
25.06990937564655,-0.062790519529314,-0.12533323356430398,0.0
25.132741228718345,-9.797174393178826e-16,-0.06279051952931339,0.0
25.19557308179014,0.06279051952931204,1.8912213210512437e-15,0.0
25.258404934861936,0.12533323356430257,0.06279051952931304,0.0
25.32123678793373,0.18738131458572263,0.12533323356430434,0.0
25.384068641005527,0.24868988716485244,0.18738131458572382,0.0
25.446900494077322,0.3090169943749448,0.24868988716485446,0.0
25.50973234714912,0.36812455268467836,0.30901699437494656,0.0
25.572564200220917,0.4257792915650727,0.3681245526846786,0.0
25.635396053292713,0.481753674101715,0.4257792915650722,0.0
25.698227906364508,0.5358267949789961,0.4817536741017153,0.0
25.761059759436304,0.5877852522924722,0.5358267949789971,0.0
25.8238916125081,0.6374239897486886,0.5877852522924729,0.0
25.886723465579895,0.6845471059286874,0.6845471059286885,0.0
25.94955531865169,0.7289686274214101,0.6845471059286882,0.0
26.012387171723486,0.7705132427757877,0.7289686274214114,0.0
26.075219024795285,0.8090169943749479,0.7705132427757883,0.0
26.13805087786708,0.8443279255020153,0.8090169943749478,0.025000000000000001
26.200882730938876,0.8763066800438637,0.844327925502015,0.0
26.26371458401067,0.9048270524660194,0.8763066800438635,0.0
26.326546437082467,0.9297764858882511,0.9048270524660191,0.0
26.389378290154262,0.9510565162951532,0.9297764858882511,0.0
26.452210143226058,0.9685831611286307,0.9510565162951536,0.29999999999999999
26.515041996297853,0.9822872507286884,0.9510565162951536,0.0
26.57787384936965,0.9921147013144775,0.9822872507286885,0.0
26.640705702441448,0.9980267284282717,0.9921147013144774,0.0
26.70353755551324,1.0,0.9984621256369735,0.0
26.76636940858504,0.9980267284282716,0.9989234879458813,0.0
26.829201261656834,0.9921147013144779,0.9510565162951536,0.0
26.89203311472863,0.9822872507286887,0.9510565162951536,0.0
